year;country_id_o;country_id_d;distw_harmonic;distw_arithmetic;dist;distcap;contig;comlang_off;comcol;comrelig;pop_o;pop_d;gdp_o;gdp_d;pop_pwt_o
2004;TGO;GIN;1682;1682;1682;1682;0;1;1;0,120584004;5397,851;9379,621;1937074,56;3666349,056;5534,598145
2005;TGO;GIN;1682;1682;1682;1682;0;1;1;0,120584004;5540,214;9576,331;2115154,048;2937072,128;5683,268066
2006;TGO;GIN;1682;1682;1682;1682;0;1;1;0,120584004;5685,845;9798,963;2202809,088;2821346,56;5837,791992
2007;TGO;GIN;1682;1682;1682;1682;0;1;1;0,120584004;5834,806;10046,967;2523462,656;4134173,184;5997,384766
2008;TGO;GIN;1682;1682;1682;1682;0;1;1;0,120584004;5987,491;10314,678;3163416,576;4515824,64;6161,795898
2009;TGO;GIN;1682;1682;1682;1682;0;1;1;0,120584004;6144,457;10593,248;3163000,576;4609923,584;6330,472168
2010;TGO;GIN;1682;1682;1682;1682;0;1;1;0,120584004;6306,014;10876,033;3172945,408;4735956,48;6502,952148
2011;TGO;GIN;1682;1682;1682;1682;0;1;1;0,120584004;6472,304;11161,53;3756023,04;5067360,256;6679,282227
2012;TGO;GIN;1682;1682;1682;1682;0;1;1;0,120584004;6642,928;11451,273;3915754,24;5651088,384;6859,481934
2013;TGO;GIN;1682;1682;1682;1682;0;1;1;0,120584004;6816,982;11745,189;4338575,872;6144132,096;7042,948242
2014;TGO;GIN;1682;1682;1682;1682;0;1;1;0,120584004;7228,915;11805,509;4482880,512;6624068,096;7228,915039
2015;TGO;GIN;1682;1682;1682;1682;0;1;1;0,120584004;7416,802;12091,533;4087628,288;6699203,584;7416,801758
2016;TGO;GIN;1682;1682;1682;1682;0;1;1;0,120584004;7606,374;12395,924;4399995,904;6298927,616;7606,374023
2017;TGO;GIN;1682;1682;1682;1682;0;1;1;0,120584004;7698,476;12067,516;6395472,574;10324668,27;7797,693848
2018;TGO;GIN;1682;1682;1682;1682;0;1;1;0,120584004;7889,095;12414,292;7112200,725;11857030,34;
2019;TGO;GIN;1682;1682;1682;1682;0;1;1;0,120584004;8082,359;12771,246;7220395,248;13442861,44;
2020;TGO;GIN;1682;1682;1682;1682;0;1;1;0,120584004;8278,737;13132,792;7574636,979;14169626,01;
2021;TGO;GIN;1682;1682;1682;1682;0;1;1;0,120584004;8478,242;13497,237;8413200,568;15850520,38;
1948;TGO;GMB;2122;2122;2122;2122;0;0;0;0,149970993;;;;;
1949;TGO;GMB;2122;2122;2122;2122;0;0;0;0,149970993;;;;;
1950;TGO;GMB;2122;2122;2122;2122;0;0;0;0,149970993;1171,897;271,369;;;
1951;TGO;GMB;2122;2122;2122;2122;0;0;0;0,149970993;1194,973;277,682;;;
1952;TGO;GMB;2122;2122;2122;2122;0;0;0;0,149970993;1219,113;284,32;;;
1953;TGO;GMB;2122;2122;2122;2122;0;0;0;0,149970993;1244,363;291,302;;;
1954;TGO;GMB;2122;2122;2122;2122;0;0;0;0,149970993;1270,771;298,65;;;
1955;TGO;GMB;2122;2122;2122;2122;0;0;0;0,149970993;1298,389;306,39;;;
1956;TGO;GMB;2122;2122;2122;2122;0;0;0;0,149970993;1327,27;314,547;;;
1957;TGO;GMB;2122;2122;2122;2122;0;0;0;0,149970993;1357,445;323,15;;;
1958;TGO;GMB;2122;2122;2122;2122;0;0;0;0,149970993;1388,973;332,229;;;
1959;TGO;GMB;2122;2122;2122;2122;0;0;0;0,149970993;1421,772;341,818;;;
1960;TGO;GMB;2122;2122;2122;2122;0;0;0;0,149970993;1580,513;367,929;121128,072;;1568,119995
1961;TGO;GMB;2122;2122;2122;2122;0;0;0;0,149970993;1597,528;376,736;126396,472;;1606,209961
1962;TGO;GMB;2122;2122;2122;2122;0;0;0;0,149970993;1612,758;383,525;132237,472;;1645,883057
1963;TGO;GMB;2122;2122;2122;2122;0;0;0;0,149970993;1631,763;389,07;143255,808;;1687,212036
1964;TGO;GMB;2122;2122;2122;2122;0;0;0;0,149970993;1662,072;394,552;166104,08;;1730,097046
1965;TGO;GMB;2122;2122;2122;2122;0;0;0;0,149970993;1708,632;400,865;187300,304;40260;1774,781006
1966;TGO;GMB;2122;2122;2122;2122;0;0;0;0,149970993;1774,029;408,182;216136,224;44212,088;1821,166992
1967;TGO;GMB;2122;2122;2122;2122;0;0;0;0,149970993;1855,445;416,342;231706,448;46695,008;1869,324951
1968;TGO;GMB;2122;2122;2122;2122;0;0;0;0,149970993;1945,781;425,509;241956,912;41160,064;1919,332031
1969;TGO;GMB;2122;2122;2122;2122;0;0;0;0,149970993;2034,909;435,8;267732,48;45168,072;1971,465942
1970;TGO;GMB;2122;2122;2122;2122;0;0;0;0,149970993;2115,521;447,283;253976,592;52296,084;2115,521973
1971;TGO;GMB;2122;2122;2122;2122;0;0;0;0,149970993;2185,661;460,193;286537,568;55728,656;2185,662109
1972;TGO;GMB;2122;2122;2122;2122;0;0;0;0,149970993;2247,575;474,538;335677,6;59160,576;2247,582031
1973;TGO;GMB;2122;2122;2122;2122;0;0;0;0,149970993;2303,345;489,86;406479,936;75187,768;2303,344971
1974;TGO;GMB;2122;2122;2122;2122;0;0;0;0,149970993;2356,623;505,512;560437,824;95796,032;2356,62207
1975;TGO;GMB;2122;2122;2122;2122;0;0;0;0,149970993;2410,446;521,07;617321,664;115179,736;2410,446045
1976;TGO;GMB;2122;2122;2122;2122;0;0;0;0,149970993;2464,459;536,409;619375,168;112190,824;2464,455078
1977;TGO;GMB;2122;2122;2122;2122;0;0;0;0,149970993;2518,572;551,823;777435,072;138093,104;2518,565918
1978;TGO;GMB;2122;2122;2122;2122;0;0;0;0,149970993;2576,477;567,828;824264;171833,056;2576,468994
1979;TGO;GMB;2122;2122;2122;2122;0;0;0;0,149970993;2642,853;585,155;891775,744;207112,656;2642,845947
1980;TGO;GMB;2122;2122;2122;2122;0;0;0;0,149970993;2720,838;604,371;1136409,088;241083,12;2720,839111
1981;TGO;GMB;2122;2122;2122;2122;0;0;0;0,149970993;2812,051;625,413;962347,2;218767,728;2812,039063
1982;TGO;GMB;2122;2122;2122;2122;0;0;0;0,149970993;2915,098;648,202;821652,032;216050,528;2915,065918
1983;TGO;GMB;2122;2122;2122;2122;0;0;0;0,149970993;3026,308;673,23;765746,496;213448,608;3026,238037
1984;TGO;GMB;2122;2122;2122;2122;0;0;0;0,149970993;3140,297;701,097;718148,992;177340,912;3140,237061
1985;TGO;GMB;2122;2122;2122;2122;0;0;0;0,149970993;3252,995;732,092;762359,808;225726,368;3252,993896
1986;TGO;GMB;2122;2122;2122;2122;0;0;0;0,149970993;3363,537;766,598;1060911,744;185646,992;3364,02002
1987;TGO;GMB;2122;2122;2122;2122;0;0;0;0,149970993;3472,65;804,134;1249099,264;220626,48;3474,080078
1988;TGO;GMB;2122;2122;2122;2122;0;0;0;0,149970993;3579,803;843,06;1378847,36;266672,208;3581,927979
1989;TGO;GMB;2122;2122;2122;2122;0;0;0;0,149970993;3684,782;881,146;1352949,632;284120,32;3686,373047
1990;TGO;GMB;2122;2122;2122;2122;0;0;0;0,149970993;3787,602;916,811;1628427,648;317083,68;3786,939941
1991;TGO;GMB;2122;2122;2122;2122;0;0;0;0,149970993;3887,716;949,479;1602299,776;690311,104;3882,270996
1992;TGO;GMB;2122;2122;2122;2122;0;0;0;0,149970993;3985,364;979,666;1692959,104;714254,272;3973,326904
1993;TGO;GMB;2122;2122;2122;2122;0;0;0;0,149970993;4082,422;1008,242;1233496,96;755040,96;4064,926025
1994;TGO;GMB;2122;2122;2122;2122;0;0;0;0,149970993;4181,481;1036,58;982624,32;746493,952;4163,64209
1995;TGO;GMB;2122;2122;2122;2122;0;0;0;0,149970993;4284,497;1065,746;1309382,784;785999,872;4274,023926
1996;TGO;GMB;2122;2122;2122;2122;0;0;0;0,149970993;4392,177;1095,93;1465448,192;848239,424;4398,237793
1997;TGO;GMB;2122;2122;2122;2122;0;0;0;0,149970993;4504,291;1126,986;1498950,912;803633,344;4534,550781
1998;TGO;GMB;2122;2122;2122;2122;0;0;0;0,149970993;4620,71;1159,271;1587346,048;840285,248;4679,022949
1999;TGO;GMB;2122;2122;2122;2122;0;0;0;0,149970993;4740,974;1193,143;1576094,464;814724,032;4825,704102
2000;TGO;GMB;2122;2122;2122;2122;0;0;0;0,149970993;4864,753;1228,863;1294250,24;782913,856;4970,367188
2001;TGO;GMB;2122;2122;2122;2122;0;0;0;0,149970993;4992,225;1266,691;1332328,96;687410,624;5111,77002
2002;TGO;GMB;2122;2122;2122;2122;0;0;0;0,149970993;5123,674;1306,667;1474630,144;578235,328;5251,472168
2003;TGO;GMB;2122;2122;2122;2122;0;0;0;0,149970993;5258,956;1348,548;1673690,368;487038,688;5391,400879
2004;TGO;GMB;2122;2122;2122;2122;0;0;0;0,149970993;5397,851;1391,934;1937074,56;578785,6;5534,598145
2005;TGO;GMB;2122;2122;2122;2122;0;0;0;0,149970993;5540,214;1436,549;2115154,048;624174,016;5683,268066
2006;TGO;GMB;2122;2122;2122;2122;0;0;0;0,149970993;5685,845;1482,324;2202809,088;655068,096;5837,791992
2007;TGO;GMB;2122;2122;2122;2122;0;0;0;0,149970993;5834,806;1529,406;2523462,656;798869,824;5997,384766
2008;TGO;GMB;2122;2122;2122;2122;0;0;0;0,149970993;5987,491;1577,984;3163416,576;965771,328;6161,795898
2009;TGO;GMB;2122;2122;2122;2122;0;0;0;0,149970993;6144,457;1628,332;3163000,576;900641,088;6330,472168
2010;TGO;GMB;2122;2122;2122;2122;0;0;0;0,149970993;6306,014;1680,64;3172945,408;951827,264;6502,952148
2011;TGO;GMB;2122;2122;2122;2122;0;0;0;0,149970993;6472,304;1734,966;3756023,04;904256;6679,282227
2012;TGO;GMB;2122;2122;2122;2122;0;0;0;0,149970993;6642,928;1791,225;3915754,24;912427,776;6859,481934
2013;TGO;GMB;2122;2122;2122;2122;0;0;0;0,149970993;6816,982;1849,285;4338575,872;903497,024;7042,948242
2014;TGO;GMB;2122;2122;2122;2122;0;0;0;0,149970993;7228,915;1917,852;4482880,512;849122,624;7228,915039
2015;TGO;GMB;2122;2122;2122;2122;0;0;0;0,149970993;7416,802;1977,59;4087628,288;938794,688;7416,801758
2016;TGO;GMB;2122;2122;2122;2122;0;0;0;0,149970993;7606,374;2038,501;4399995,904;964599,168;7606,374023
2017;TGO;GMB;2122;2122;2122;2122;0;0;0;0,149970993;7698,476;2213,9;6395472,574;1504909,753;7797,693848
2018;TGO;GMB;2122;2122;2122;2122;0;0;0;0,149970993;7889,095;2280,092;7112200,725;1670670,669;
2019;TGO;GMB;2122;2122;2122;2122;0;0;0;0,149970993;8082,359;2347,696;7220395,248;1813608,28;
2020;TGO;GMB;2122;2122;2122;2122;0;0;0;0,149970993;8278,737;2416,664;7574636,979;1830413;
2021;TGO;GMB;2122;2122;2122;2122;0;0;0;0,149970993;8478,242;2486,937;8413200,568;2078070,684;
1948;TGO;GNB;1953;1953;1953;1953;0;0;0;0,095362;;;;;
1949;TGO;GNB;1953;1953;1953;1953;0;0;0;0,095362;;;;;
1950;TGO;GNB;1953;1953;1953;1953;0;0;0;0,095362;1171,897;573,268;;;
1951;TGO;GNB;1953;1953;1953;1953;0;0;0;0,095362;1194,973;576,948;;;
1952;TGO;GNB;1953;1953;1953;1953;0;0;0;0,095362;1219,113;580,653;;;
1953;TGO;GNB;1953;1953;1953;1953;0;0;0;0,095362;1244,363;584,381;;;
1954;TGO;GNB;1953;1953;1953;1953;0;0;0;0,095362;1270,771;588,133;;;
1955;TGO;GNB;1953;1953;1953;1953;0;0;0;0,095362;1298,389;591,909;;;
1956;TGO;GNB;1953;1953;1953;1953;0;0;0;0,095362;1327,27;596,365;;;
1957;TGO;GNB;1953;1953;1953;1953;0;0;0;0,095362;1357,445;601,095;;;
1958;TGO;GNB;1953;1953;1953;1953;0;0;0;0,095362;1388,973;606,044;;;
1959;TGO;GNB;1953;1953;1953;1953;0;0;0;0,095362;1421,772;611,217;;;
1960;TGO;GNB;1953;1953;1953;1953;0;0;0;0,095362;1580,513;635,956;121128,072;;1568,119995
1961;TGO;GNB;1953;1953;1953;1953;0;0;0;0,095362;1597,528;642,182;126396,472;;1606,209961
1962;TGO;GNB;1953;1953;1953;1953;0;0;0;0,095362;1612,758;647,572;132237,472;;1645,883057
1963;TGO;GNB;1953;1953;1953;1953;0;0;0;0,095362;1631,763;652,18;143255,808;;1687,212036
1964;TGO;GNB;1953;1953;1953;1953;0;0;0;0,095362;1662,072;656,056;166104,08;;1730,097046
1965;TGO;GNB;1953;1953;1953;1953;0;0;0;0,095362;1708,632;659,368;187300,304;;1774,781006
1966;TGO;GNB;1953;1953;1953;1953;0;0;0;0,095362;1774,029;661,811;216136,224;;1821,166992
1967;TGO;GNB;1953;1953;1953;1953;0;0;0;0,095362;1855,445;663,719;231706,448;;1869,324951
1968;TGO;GNB;1953;1953;1953;1953;0;0;0;0,095362;1945,781;666,641;241956,912;;1919,332031
1969;TGO;GNB;1953;1953;1953;1953;0;0;0;0,095362;2034,909;672,62;267732,48;;1971,465942
1970;TGO;GNB;1953;1953;1953;1953;0;0;0;0,095362;2115,521;682,966;253976,592;78733,536;2115,521973
1971;TGO;GNB;1953;1953;1953;1953;0;0;0;0,095362;2185,661;698,632;286537,568;78540;2185,662109
1972;TGO;GNB;1953;1953;1953;1953;0;0;0;0,095362;2247,575;718,837;335677,6;87702,856;2247,582031
1973;TGO;GNB;1953;1953;1953;1953;0;0;0;0,095362;2303,345;741,03;406479,936;89374,184;2303,344971
1974;TGO;GNB;1953;1953;1953;1953;0;0;0;0,095362;2356,623;761,613;560437,824;98775,304;2356,62207
1975;TGO;GNB;1953;1953;1953;1953;0;0;0;0,095362;2410,446;778,096;617321,664;108985,752;2410,446045
1976;TGO;GNB;1953;1953;1953;1953;0;0;0;0,095362;2464,459;789,452;619375,168;112386,56;2464,455078
1977;TGO;GNB;1953;1953;1953;1953;0;0;0;0,095362;2518,572;796,727;777435,072;114971,28;2518,565918
1978;TGO;GNB;1953;1953;1953;1953;0;0;0;0,095362;2576,477;802,025;824264;122666,792;2576,468994
1979;TGO;GNB;1953;1953;1953;1953;0;0;0;0,095362;2642,853;808,46;891775,744;118537,824;2642,845947
1980;TGO;GNB;1953;1953;1953;1953;0;0;0;0,095362;2720,838;818,28;1136409,088;110653,832;2720,839111
1981;TGO;GNB;1953;1953;1953;1953;0;0;0;0,095362;2812,051;832,141;962347,2;154731,968;2812,039063
1982;TGO;GNB;1953;1953;1953;1953;0;0;0;0,095362;2915,098;849,298;821652,032;165523,632;2915,065918
1983;TGO;GNB;1953;1953;1953;1953;0;0;0;0,095362;3026,308;868,908;765746,496;163577,536;3026,238037
1984;TGO;GNB;1953;1953;1953;1953;0;0;0;0,095362;3140,297;889,592;718148,992;138478,896;3140,237061
1985;TGO;GNB;1953;1953;1953;1953;0;0;0;0,095362;3252,995;910,336;762359,808;143856,256;3252,993896
1986;TGO;GNB;1953;1953;1953;1953;0;0;0;0,095362;3363,537;930,962;1060911,744;130225,016;3364,02002
1987;TGO;GNB;1953;1953;1953;1953;0;0;0;0,095362;3472,65;951,816;1249099,264;173836,368;3474,080078
1988;TGO;GNB;1953;1953;1953;1953;0;0;0;0,095362;3579,803;973,017;1378847,36;164458,128;3581,927979
1989;TGO;GNB;1953;1953;1953;1953;0;0;0;0,095362;3684,782;994,816;1352949,632;213143,024;3686,373047
1990;TGO;GNB;1953;1953;1953;1953;0;0;0;0,095362;3787,602;1017,385;1628427,648;243962;3786,939941
1991;TGO;GNB;1953;1953;1953;1953;0;0;0;0,095362;3887,716;1040,717;1602299,776;257150,576;3882,270996
1992;TGO;GNB;1953;1953;1953;1953;0;0;0;0,095362;3985,364;1064,691;1692959,104;226313,488;3973,326904
1993;TGO;GNB;1953;1953;1953;1953;0;0;0;0,095362;4082,422;1089,235;1233496,96;236880,816;4064,926025
1994;TGO;GNB;1953;1953;1953;1953;0;0;0;0,095362;4181,481;1114,249;982624,32;235620;4163,64209
1995;TGO;GNB;1953;1953;1953;1953;0;0;0;0,095362;4284,497;1139,667;1309382,784;253966,912;4274,023926
1996;TGO;GNB;1953;1953;1953;1953;0;0;0;0,095362;4392,177;1165,465;1465448,192;270419,776;4398,237793
1997;TGO;GNB;1953;1953;1953;1953;0;0;0;0,095362;4504,291;1191,672;1498950,912;268551,008;4534,550781
1998;TGO;GNB;1953;1953;1953;1953;0;0;0;0,095362;4620,71;1218,336;1587346,048;206457,552;4679,022949
1999;TGO;GNB;1953;1953;1953;1953;0;0;0;0,095362;4740,974;1245,53;1576094,464;224446,656;4825,704102
2000;TGO;GNB;1953;1953;1953;1953;0;0;0;0,095362;4864,753;1273,312;1294250,24;370173,856;4970,367188
2001;TGO;GNB;1953;1953;1953;1953;0;0;0;0,095362;4992,225;1301,748;1332328,96;392278,176;5111,77002
2002;TGO;GNB;1953;1953;1953;1953;0;0;0;0,095362;5123,674;1330,849;1474630,144;415843,488;5251,472168
2003;TGO;GNB;1953;1953;1953;1953;0;0;0;0,095362;5258,956;1360,559;1673690,368;476388,256;5391,400879
2004;TGO;GNB;1953;1953;1953;1953;0;0;0;0,095362;5397,851;1390,791;1937074,56;531109,344;5534,598145
2005;TGO;GNB;1953;1953;1953;1953;0;0;0;0,095362;5540,214;1421,515;2115154,048;586791,808;5683,268066
2006;TGO;GNB;1953;1953;1953;1953;0;0;0;0,095362;5685,845;1452,659;2202809,088;591829,888;5837,791992
2007;TGO;GNB;1953;1953;1953;1953;0;0;0;0,095362;5834,806;1484,337;2523462,656;695606,336;5997,384766
2008;TGO;GNB;1953;1953;1953;1953;0;0;0;0,095362;5987,491;1516,92;3163416,576;864107,776;6161,795898
2009;TGO;GNB;1953;1953;1953;1953;0;0;0;0,095362;6144,457;1550,905;3163000,576;825796,928;6330,472168
2010;TGO;GNB;1953;1953;1953;1953;0;0;0;0,095362;6306,014;1586,624;3172945,408;847491,392;6502,952148
2011;TGO;GNB;1953;1953;1953;1953;0;0;0;0,095362;6472,304;1624,228;3756023,04;1103652,096;6679,282227
2012;TGO;GNB;1953;1953;1953;1953;0;0;0;0,095362;6642,928;1663,558;3915754,24;958857,92;6859,481934
2013;TGO;GNB;1953;1953;1953;1953;0;0;0;0,095362;6816,982;1704,255;4338575,872;960778,496;7042,948242
2014;TGO;GNB;1953;1953;1953;1953;0;0;0;0,095362;7228,915;1725,744;4482880,512;1109007,36;7228,915039
2015;TGO;GNB;1953;1953;1953;1953;0;0;0;0,095362;7416,802;1770,526;4087628,288;1056776,896;7416,801758
2016;TGO;GNB;1953;1953;1953;1953;0;0;0;0,095362;7606,374;1815,698;4399995,904;1126122,752;7606,374023
2017;TGO;GNB;1953;1953;1953;1953;0;0;0;0,095362;7698,476;1828,146;6395472,574;1350177,128;7797,693848
2018;TGO;GNB;1953;1953;1953;1953;0;0;0;0,095362;7889,095;1874,304;7112200,725;1504630,121;
2019;TGO;GNB;1953;1953;1953;1953;0;0;0;0,095362;8082,359;1920,917;7220395,248;1439638,443;
2020;TGO;GNB;1953;1953;1953;1953;0;0;0;0,095362;8278,737;1967,998;7574636,979;1431758,243;
2021;TGO;GNB;1953;1953;1953;1953;0;0;0;0,095362;8478,242;2015,49;8413200,568;1638517,533;
1948;TGO;GNQ;1061;1061;1061;880;0;1;0;0,212748006;;;;;
1949;TGO;GNQ;1061;1061;1061;880;0;1;0;0,212748006;;;;;
1950;TGO;GNQ;1061;1061;1061;880;0;1;0;0,212748006;1171,897;211,204;;;
1951;TGO;GNQ;1061;1061;1061;880;0;1;0;0,212748006;1194,973;214,064;;;
1952;TGO;GNQ;1061;1061;1061;880;0;1;0;0,212748006;1219,113;216,964;;;
1953;TGO;GNQ;1061;1061;1061;880;0;1;0;0,212748006;1244,363;219,902;;;
1954;TGO;GNQ;1061;1061;1061;880;0;1;0;0,212748006;1270,771;222,88;;;
1955;TGO;GNQ;1061;1061;1061;880;0;1;0;0,212748006;1298,389;225,899;;;
1956;TGO;GNQ;1061;1061;1061;880;0;1;0;0,212748006;1327,27;229,383;;;
1957;TGO;GNQ;1061;1061;1061;880;0;1;0;0,212748006;1357,445;232,922;;;
1958;TGO;GNQ;1061;1061;1061;880;0;1;0;0,212748006;1388,973;236,514;;;
1959;TGO;GNQ;1061;1061;1061;880;0;1;0;0,212748006;1421,772;240,163;;;
1960;TGO;GNQ;1061;1061;1061;880;0;1;0;0,212748006;1580,513;252,115;121128,072;;1568,119995
1961;TGO;GNQ;1061;1061;1061;880;0;1;0;0,212748006;1597,528;255,1;126396,472;;1606,209961
1962;TGO;GNQ;1061;1061;1061;880;0;1;0;0,212748006;1612,758;257,94;132237,472;9122,752;1645,883057
1963;TGO;GNQ;1061;1061;1061;880;0;1;0;0,212748006;1631,763;260,99;143255,808;10840,095;1687,212036
1964;TGO;GNQ;1061;1061;1061;880;0;1;0;0,212748006;1662,072;264,743;166104,08;12712,471;1730,097046
1965;TGO;GNQ;1061;1061;1061;880;0;1;0;0,212748006;1708,632;269,427;187300,304;64748,332;1774,781006
1966;TGO;GNQ;1061;1061;1061;880;0;1;0;0,212748006;1774,029;275,47;216136,224;69110;1821,166992
1967;TGO;GNQ;1061;1061;1061;880;0;1;0;0,212748006;1855,445;282,444;231706,448;72317,448;1869,324951
1968;TGO;GNQ;1061;1061;1061;880;0;1;0;0,212748006;1945,781;288,702;241956,912;67514,288;1919,332031
1969;TGO;GNQ;1061;1061;1061;880;0;1;0;0,212748006;2034,909;292,014;267732,48;67225,712;1971,465942
1970;TGO;GNQ;1061;1061;1061;880;0;1;0;0,212748006;2115,521;290,905;253976,592;66331,428;2115,521973
1971;TGO;GNQ;1061;1061;1061;880;0;1;0;0,212748006;2185,661;284,911;286537,568;64946,956;2185,662109
1972;TGO;GNQ;1061;1061;1061;880;0;1;0;0,212748006;2247,575;274,892;335677,6;65429,2;2247,582031
1973;TGO;GNQ;1061;1061;1061;880;0;1;0;0,212748006;2303,345;262,376;406479,936;81203,224;2303,344971
1974;TGO;GNQ;1061;1061;1061;880;0;1;0;0,212748006;2356,623;249,567;560437,824;94159,864;2356,62207
1975;TGO;GNQ;1061;1061;1061;880;0;1;0;0,212748006;2410,446;238,237;617321,664;104295,64;2410,446045
1976;TGO;GNQ;1061;1061;1061;880;0;1;0;0,212748006;2464,459;228,527;619375,168;103653,048;2464,455078
1977;TGO;GNQ;1061;1061;1061;880;0;1;0;0,212748006;2518,572;220,438;777435,072;103987,52;2518,565918
1978;TGO;GNQ;1061;1061;1061;880;0;1;0;0,212748006;2576,477;215,403;824264;47500;2576,468994
1979;TGO;GNQ;1061;1061;1061;880;0;1;0;0,212748006;2642,853;215,109;891775,744;52700;2642,845947
1980;TGO;GNQ;1061;1061;1061;880;0;1;0;0,212748006;2720,838;220,589;1136409,088;50642,88;2720,839111
1981;TGO;GNQ;1061;1061;1061;880;0;1;0;0,212748006;2812,051;232,708;962347,2;36731,424;2812,039063
1982;TGO;GNQ;1061;1061;1061;880;0;1;0;0,212748006;2915,098;250,776;821652,032;44294,648;2915,065918
1983;TGO;GNQ;1061;1061;1061;880;0;1;0;0,212748006;3026,308;272,313;765746,496;44442,456;3026,238037
1984;TGO;GNQ;1061;1061;1061;880;0;1;0;0,212748006;3140,297;293,825;718148,992;50320,916;3140,237061
1985;TGO;GNQ;1061;1061;1061;880;0;1;0;0,212748006;3252,995;312,772;762359,808;62118,572;3252,993896
1986;TGO;GNQ;1061;1061;1061;880;0;1;0;0,212748006;3363,537;328,255;1060911,744;76407,392;3364,02002
1987;TGO;GNQ;1061;1061;1061;880;0;1;0;0,212748006;3472,65;340,942;1249099,264;93345,856;3474,080078
1988;TGO;GNQ;1061;1061;1061;880;0;1;0;0,212748006;3579,803;351,776;1378847,36;100534,656;3581,927979
1989;TGO;GNQ;1061;1061;1061;880;0;1;0;0,212748006;3684,782;362,355;1352949,632;88265,976;3686,373047
1990;TGO;GNQ;1061;1061;1061;880;0;1;0;0,212748006;3787,602;373,851;1628427,648;112119,408;3786,939941
1991;TGO;GNQ;1061;1061;1061;880;0;1;0;0,212748006;3887,716;386,418;1602299,776;110906,032;3882,270996
1992;TGO;GNQ;1061;1061;1061;880;0;1;0;0,212748006;3985,364;399,625;1692959,104;134707,184;3973,326904
1993;TGO;GNQ;1061;1061;1061;880;0;1;0;0,212748006;4082,422;413,387;1233496,96;136047,904;4064,926025
1994;TGO;GNQ;1061;1061;1061;880;0;1;0;0,212748006;4181,481;427,503;982624,32;100807;4163,64209
1995;TGO;GNQ;1061;1061;1061;880;0;1;0;0,212748006;4284,497;441,829;1309382,784;141853,36;4274,023926
1996;TGO;GNQ;1061;1061;1061;880;0;1;0;0,212748006;4392,177;456,389;1465448,192;232463,024;4398,237793
1997;TGO;GNQ;1061;1061;1061;880;0;1;0;0,212748006;4504,291;471,288;1498950,912;442337,856;4534,550781
1998;TGO;GNQ;1061;1061;1061;880;0;1;0;0,212748006;4620,71;486,542;1587346,048;370687,648;4679,022949
1999;TGO;GNQ;1061;1061;1061;880;0;1;0;0,212748006;4740,974;502,169;1576094,464;621117,824;4825,704102
2000;TGO;GNQ;1061;1061;1061;880;0;1;0;0,212748006;4864,753;518,179;1294250,24;1045998,528;4970,367188
2001;TGO;GNQ;1061;1061;1061;880;0;1;0;0,212748006;4992,225;534,592;1332328,96;1461138,944;5111,77002
2002;TGO;GNQ;1061;1061;1061;880;0;1;0;0,212748006;5123,674;551,399;1474630,144;1806742,784;5251,472168
2003;TGO;GNQ;1061;1061;1061;880;0;1;0;0,212748006;5258,956;568,552;1673690,368;2484745,984;5391,400879
2004;TGO;GNQ;1061;1061;1061;880;0;1;0;0,212748006;5397,851;585,983;1937074,56;4410764,288;5534,598145
2005;TGO;GNQ;1061;1061;1061;880;0;1;0;0,212748006;5540,214;603,648;2115154,048;8217368,576;5683,268066
2006;TGO;GNQ;1061;1061;1061;880;0;1;0;0,212748006;5685,845;621,517;2202809,088;8081982,464;5837,791992
2007;TGO;GNQ;1061;1061;1061;880;0;1;0;0,212748006;5834,806;639,618;2523462,656;10201200,64;5997,384766
2008;TGO;GNQ;1061;1061;1061;880;0;1;0;0,212748006;5987,491;658,025;3163416,576;15439739,9;6161,795898
2009;TGO;GNQ;1061;1061;1061;880;0;1;0;0,212748006;6144,457;676,851;3163000,576;9364826,112;6330,472168
2010;TGO;GNQ;1061;1061;1061;880;0;1;0;0,212748006;6306,014;696,167;3172945,408;11582917,63;6502,952148
2011;TGO;GNQ;1061;1061;1061;880;0;1;0;0,212748006;6472,304;715,996;3756023,04;15725712,38;6679,282227
2012;TGO;GNQ;1061;1061;1061;880;0;1;0;0,212748006;6642,928;736,296;3915754,24;16496531,46;6859,481934
2013;TGO;GNQ;1061;1061;1061;880;0;1;0;0,212748006;6816,982;757,014;4338575,872;15580563,46;7042,948242
2014;TGO;GNQ;1061;1061;1061;880;0;1;0;0,212748006;7228,915;1129,424;4482880,512;21461989,38;7228,915039
2015;TGO;GNQ;1061;1061;1061;880;0;1;0;0,212748006;7416,802;1175,389;4087628,288;12162117,63;7416,801758
2016;TGO;GNQ;1061;1061;1061;880;0;1;0;0,212748006;7606,374;1221,49;4399995,904;10178967,55;7606,374023
2017;TGO;GNQ;1061;1061;1061;880;0;1;0;0,212748006;7698,476;1262,008;6395472,574;12200912,83;7797,693848
2018;TGO;GNQ;1061;1061;1061;880;0;1;0;0,212748006;7889,095;1308,966;7112200,725;13097011,21;
2019;TGO;GNQ;1061;1061;1061;880;0;1;0;0,212748006;8082,359;1355,982;7220395,248;11364134,11;
2020;TGO;GNQ;1061;1061;1061;880;0;1;0;0,212748006;8278,737;1402,985;7574636,979;10099157,27;
2021;TGO;GNQ;1061;1061;1061;880;0;1;0;0,212748006;8478,242;1449,891;8413200,568;12269392,79;
